ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
191256,O. Hawsawi,33,https://cdn.sofifa.org/48/18/players/191256.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,75,75,Al Hilal,https://cdn.sofifa.org/24/18/teams/605.png,€2.7M,€33K,1817
195096,Fransérgio,26,https://cdn.sofifa.org/48/18/players/195096.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,77,SC Braga,https://cdn.sofifa.org/24/18/teams/1896.png,€8M,€12K,1975
215322,J. Silva,23,https://cdn.sofifa.org/48/18/players/215322.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,80,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€7.5M,€12K,2011
205083,F. Fajr,28,https://cdn.sofifa.org/48/18/players/205083.png,Morocco,https://cdn.sofifa.org/flags/129.png,75,75,Getafe CF,https://cdn.sofifa.org/24/18/teams/1860.png,€6.5M,€23K,1942
160027,R. Jardelino,29,https://cdn.sofifa.org/48/18/players/160027.png,Chile,https://cdn.sofifa.org/flags/55.png,75,75,Universidad Católica,https://cdn.sofifa.org/24/18/teams/110975.png,€5M,€8K,2094
186395,M. Ritchie,27,https://cdn.sofifa.org/48/18/players/186395.png,Scotland,https://cdn.sofifa.org/flags/42.png,75,75,Newcastle United,https://cdn.sofifa.org/24/18/teams/13.png,€7M,€58K,1993
168732,D. Milićević,31,https://cdn.sofifa.org/48/18/players/168732.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,75,75,KAA Gent,https://cdn.sofifa.org/24/18/teams/674.png,€6M,€21K,1858
235805,F. Chiesa,19,https://cdn.sofifa.org/48/18/players/235805.png,Italy,https://cdn.sofifa.org/flags/27.png,75,87,Fiorentina,https://cdn.sofifa.org/24/18/teams/110374.png,€11.5M,€29K,1766
187421,J. Hernández,28,https://cdn.sofifa.org/48/18/players/187421.png,Mexico,https://cdn.sofifa.org/flags/83.png,75,76,Pachuca,https://cdn.sofifa.org/24/18/teams/110147.png,€6M,€28K,2016
200478,J. Hendrick,25,https://cdn.sofifa.org/48/18/players/200478.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,75,80,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,€8.5M,€46K,2067
205855,M. Livaja,23,https://cdn.sofifa.org/48/18/players/205855.png,Croatia,https://cdn.sofifa.org/flags/10.png,75,79,AEK Athens,https://cdn.sofifa.org/24/18/teams/278.png,€9M,€1K,1768
193311,P. Bargfrede,28,https://cdn.sofifa.org/48/18/players/193311.png,Germany,https://cdn.sofifa.org/flags/21.png,75,75,SV Werder Bremen,https://cdn.sofifa.org/24/18/teams/38.png,€5.5M,€25K,1947
186912,C. Träsch,29,https://cdn.sofifa.org/48/18/players/186912.png,Germany,https://cdn.sofifa.org/flags/21.png,75,75,FC Ingolstadt 04,https://cdn.sofifa.org/24/18/teams/111239.png,€5M,€22K,1993
163873,Eduardo,34,https://cdn.sofifa.org/48/18/players/163873.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,75,Chelsea,https://cdn.sofifa.org/24/18/teams/5.png,€2.7M,€64K,1245
231969,R. Malinovskyi,24,https://cdn.sofifa.org/48/18/players/231969.png,Ukraine,https://cdn.sofifa.org/flags/49.png,75,79,KRC Genk,https://cdn.sofifa.org/24/18/teams/673.png,€8.5M,€15K,2037
198946,D. D'Ambrosio,28,https://cdn.sofifa.org/48/18/players/198946.png,Italy,https://cdn.sofifa.org/flags/27.png,75,75,Inter,https://cdn.sofifa.org/24/18/teams/44.png,€5.5M,€50K,1977
160034,I. Herreras,25,https://cdn.sofifa.org/48/18/players/160034.png,Chile,https://cdn.sofifa.org/flags/55.png,75,75,Colo-Colo,https://cdn.sofifa.org/24/18/teams/110980.png,€6M,€7K,1980
235042,D. Liénard,29,https://cdn.sofifa.org/48/18/players/235042.png,France,https://cdn.sofifa.org/flags/18.png,75,75,RC Strasbourg,https://cdn.sofifa.org/24/18/teams/76.png,€6.5M,€24K,1942
107298,Y. Pelé,34,https://cdn.sofifa.org/48/18/players/107298.png,France,https://cdn.sofifa.org/flags/18.png,75,75,Olympique de Marseille,https://cdn.sofifa.org/24/18/teams/219.png,€2.7M,€20K,1157
221219,G. Conti,22,https://cdn.sofifa.org/48/18/players/221219.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,83,Colon de Santa Fe,https://cdn.sofifa.org/24/18/teams/110406.png,€8.5M,€10K,1577
54051,W. Routledge,32,https://cdn.sofifa.org/48/18/players/54051.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Swansea City,https://cdn.sofifa.org/24/18/teams/1960.png,€5M,€57K,1809
210212,Garry Rodrigues,26,https://cdn.sofifa.org/48/18/players/210212.png,Cape Verde,https://cdn.sofifa.org/flags/104.png,75,76,Galatasaray SK,https://cdn.sofifa.org/24/18/teams/325.png,€8M,€50K,1953
198949,K. Malcuit,25,https://cdn.sofifa.org/48/18/players/198949.png,France,https://cdn.sofifa.org/flags/18.png,75,76,LOSC Lille,https://cdn.sofifa.org/24/18/teams/65.png,€6.5M,€33K,1989
202789,A. Schwolow,25,https://cdn.sofifa.org/48/18/players/202789.png,Germany,https://cdn.sofifa.org/flags/21.png,75,78,SC Freiburg,https://cdn.sofifa.org/24/18/teams/25.png,€6M,€17K,1104
186405,F. Di Santo,28,https://cdn.sofifa.org/48/18/players/186405.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,75,FC Schalke 04,https://cdn.sofifa.org/24/18/teams/34.png,€7M,€38K,1828
189221,João Aurélio,28,https://cdn.sofifa.org/48/18/players/189221.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,75,Vitória Guimarães,https://cdn.sofifa.org/24/18/teams/1887.png,€5.5M,€11K,2027
193062,M. Zeegelaar,26,https://cdn.sofifa.org/48/18/players/193062.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,75,Watford,https://cdn.sofifa.org/24/18/teams/1795.png,€5.5M,€44K,1984
202024,R. Freuler,25,https://cdn.sofifa.org/48/18/players/202024.png,Switzerland,https://cdn.sofifa.org/flags/47.png,75,80,Atalanta,https://cdn.sofifa.org/24/18/teams/39.png,€8.5M,€25K,1925
173608,Joselu,27,https://cdn.sofifa.org/48/18/players/173608.png,Spain,https://cdn.sofifa.org/flags/45.png,75,76,Newcastle United,https://cdn.sofifa.org/24/18/teams/13.png,€8M,€63K,1775
223017,O. Şahiner,25,https://cdn.sofifa.org/48/18/players/223017.png,Turkey,https://cdn.sofifa.org/flags/48.png,75,78,Atiker Konyaspor,https://cdn.sofifa.org/24/18/teams/101033.png,€8.5M,€18K,2040
202282,S. Armstrong,25,https://cdn.sofifa.org/48/18/players/202282.png,Scotland,https://cdn.sofifa.org/flags/42.png,75,77,Celtic,https://cdn.sofifa.org/24/18/teams/78.png,€8M,€46K,2026
155946,R. Snodgrass,29,https://cdn.sofifa.org/48/18/players/155946.png,Scotland,https://cdn.sofifa.org/flags/42.png,75,75,Aston Villa,https://cdn.sofifa.org/24/18/teams/2.png,€6.5M,€79K,1956
228650,Francisco Geraldes,22,https://cdn.sofifa.org/48/18/players/228650.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,84,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€10.5M,€14K,1823
202539,L. Griffiths,26,https://cdn.sofifa.org/48/18/players/202539.png,Scotland,https://cdn.sofifa.org/flags/42.png,75,76,Celtic,https://cdn.sofifa.org/24/18/teams/78.png,€8M,€53K,1885
174379,G. Castro,32,https://cdn.sofifa.org/48/18/players/174379.png,Uruguay,https://cdn.sofifa.org/flags/60.png,75,75,Málaga CF,https://cdn.sofifa.org/24/18/teams/573.png,€5M,€22K,1878
202541,Jota Peleteiro,26,https://cdn.sofifa.org/48/18/players/202541.png,Spain,https://cdn.sofifa.org/flags/45.png,75,76,Birmingham City,https://cdn.sofifa.org/24/18/teams/88.png,€8M,€31K,1761
212269,R. Bazoer,20,https://cdn.sofifa.org/48/18/players/212269.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,84,VfL Wolfsburg,https://cdn.sofifa.org/24/18/teams/175.png,€10M,€40K,1985
230189,Silas Almeim,25,https://cdn.sofifa.org/48/18/players/230189.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Clube Atlético Mineiro,https://cdn.sofifa.org/24/18/teams/1035.png,€6M,€28K,1962
229167,M. Rashica,21,https://cdn.sofifa.org/48/18/players/229167.png,Kosovo,https://cdn.sofifa.org/flags/219.png,75,83,Vitesse,https://cdn.sofifa.org/24/18/teams/1909.png,€10M,€11K,1806
176687,A. Beck,30,https://cdn.sofifa.org/48/18/players/176687.png,Germany,https://cdn.sofifa.org/flags/21.png,75,75,VfB Stuttgart,https://cdn.sofifa.org/24/18/teams/36.png,€4.8M,€22K,1935
217648,G. Haraguchi,26,https://cdn.sofifa.org/48/18/players/217648.png,Japan,https://cdn.sofifa.org/flags/163.png,75,76,Hertha BSC Berlin,https://cdn.sofifa.org/24/18/teams/166.png,€8M,€27K,1788
160048,O. Budeaga,33,https://cdn.sofifa.org/48/18/players/160048.png,Chile,https://cdn.sofifa.org/flags/55.png,75,75,Colo-Colo,https://cdn.sofifa.org/24/18/teams/110980.png,€2.6M,€7K,1952
198193,R. Mak,26,https://cdn.sofifa.org/48/18/players/198193.png,Slovakia,https://cdn.sofifa.org/flags/43.png,75,76,PAOK Thessaloniki,https://cdn.sofifa.org/24/18/teams/393.png,€8M,€1K,1875
204338,C. Kerbrat,30,https://cdn.sofifa.org/48/18/players/204338.png,France,https://cdn.sofifa.org/flags/18.png,75,75,En Avant de Guingamp,https://cdn.sofifa.org/24/18/teams/62.png,€4.9M,€21K,1711
140082,Rafael,35,https://cdn.sofifa.org/48/18/players/140082.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Cagliari,https://cdn.sofifa.org/24/18/teams/1842.png,€1.6M,€22K,1073
214323,G. Celis,24,https://cdn.sofifa.org/48/18/players/214323.png,Colombia,https://cdn.sofifa.org/flags/56.png,75,80,Vitória Guimarães,https://cdn.sofifa.org/24/18/teams/1887.png,€7.5M,€9K,1799
159028,M. Silvestre,32,https://cdn.sofifa.org/48/18/players/159028.png,Italy,https://cdn.sofifa.org/flags/27.png,75,75,Sampdoria,https://cdn.sofifa.org/24/18/teams/1837.png,€3.8M,€30K,1707
160052,H. Lemonez,33,https://cdn.sofifa.org/48/18/players/160052.png,Chile,https://cdn.sofifa.org/flags/55.png,75,75,Unión Española,https://cdn.sofifa.org/24/18/teams/110977.png,€2.7M,€6K,1975
230197,Alexo Baia,29,https://cdn.sofifa.org/48/18/players/230197.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Botafogo de Futebol e Regatas,https://cdn.sofifa.org/24/18/teams/517.png,€5M,€18K,1911
200758,L. Moore,24,https://cdn.sofifa.org/48/18/players/200758.png,England,https://cdn.sofifa.org/flags/14.png,75,80,Reading,https://cdn.sofifa.org/24/18/teams/1793.png,€7.5M,€27K,1712
137782,G. Johnson,32,https://cdn.sofifa.org/48/18/players/137782.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Stoke City,https://cdn.sofifa.org/24/18/teams/1806.png,€3.7M,€52K,2006
171830,N. Spolli,34,https://cdn.sofifa.org/48/18/players/171830.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,75,Genoa,https://cdn.sofifa.org/24/18/teams/110556.png,€2M,€27K,1409
177974,A. Aguilar,32,https://cdn.sofifa.org/48/18/players/177974.png,Colombia,https://cdn.sofifa.org/flags/56.png,75,75,Asociacion Deportivo Cali,https://cdn.sofifa.org/24/18/teams/101102.png,€3.8M,€4K,1878
183606,S. Rajković,28,https://cdn.sofifa.org/48/18/players/183606.png,Serbia,https://cdn.sofifa.org/flags/51.png,75,76,Palermo,https://cdn.sofifa.org/24/18/teams/1843.png,€6M,€5K,1538
218936,Rafa Soares,22,https://cdn.sofifa.org/48/18/players/218936.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,83,Fulham,https://cdn.sofifa.org/24/18/teams/144.png,€8.5M,€11K,1988
230457,Gabrisco Aníbal,25,https://cdn.sofifa.org/48/18/players/230457.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Sociedade Esportiva Palmeiras,https://cdn.sofifa.org/24/18/teams/383.png,€6M,€28K,1961
198202,P. Wollscheid,28,https://cdn.sofifa.org/48/18/players/198202.png,Germany,https://cdn.sofifa.org/flags/21.png,75,75,FC Metz,https://cdn.sofifa.org/24/18/teams/68.png,€5.5M,€15K,1527
160058,H. Riffosas,29,https://cdn.sofifa.org/48/18/players/160058.png,Chile,https://cdn.sofifa.org/flags/55.png,75,75,Colo-Colo,https://cdn.sofifa.org/24/18/teams/110980.png,€5M,€8K,1645
173370,B. Feilhaber,32,https://cdn.sofifa.org/48/18/players/173370.png,United States,https://cdn.sofifa.org/flags/95.png,75,75,Sporting Kansas City,https://cdn.sofifa.org/24/18/teams/696.png,€5M,€9K,2034
178746,Miguel Torres,31,https://cdn.sofifa.org/48/18/players/178746.png,Spain,https://cdn.sofifa.org/flags/45.png,75,75,Málaga CF,https://cdn.sofifa.org/24/18/teams/573.png,€4.4M,€21K,1778
199739,Josué,26,https://cdn.sofifa.org/48/18/players/199739.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,75,Osmanlıspor,https://cdn.sofifa.org/24/18/teams/112958.png,€7M,€19K,2012
209723,M. Britos,28,https://cdn.sofifa.org/48/18/players/209723.png,Uruguay,https://cdn.sofifa.org/flags/60.png,75,75,Al Hilal,https://cdn.sofifa.org/24/18/teams/605.png,€7M,€41K,1977
14907,A. Bizzarri,39,https://cdn.sofifa.org/48/18/players/14907.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,75,Udinese,https://cdn.sofifa.org/24/18/teams/55.png,€450K,€11K,1193
216380,D. Sinkgraven,21,https://cdn.sofifa.org/48/18/players/216380.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,79,Ajax,https://cdn.sofifa.org/24/18/teams/245.png,€7.5M,€9K,2042
212541,L. Vangioni,30,https://cdn.sofifa.org/48/18/players/212541.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,75,Monterrey,https://cdn.sofifa.org/24/18/teams/1032.png,€4.8M,€44K,2017
225341,David García,23,https://cdn.sofifa.org/48/18/players/225341.png,Spain,https://cdn.sofifa.org/flags/45.png,75,82,CA Osasuna,https://cdn.sofifa.org/24/18/teams/479.png,€8M,€9K,1722
234045,H. Onyekuru,20,https://cdn.sofifa.org/48/18/players/234045.png,Nigeria,https://cdn.sofifa.org/flags/133.png,75,85,RSC Anderlecht,https://cdn.sofifa.org/24/18/teams/229.png,€11M,€64K,1812
224574,O. Pineda,21,https://cdn.sofifa.org/48/18/players/224574.png,Mexico,https://cdn.sofifa.org/flags/83.png,75,83,Guadalajara,https://cdn.sofifa.org/24/18/teams/1880.png,€10M,€38K,2010
190782,Sandro,28,https://cdn.sofifa.org/48/18/players/190782.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,76,Antalyaspor,https://cdn.sofifa.org/24/18/teams/741.png,€6M,€18K,1988
197439,F. Wiedwald,27,https://cdn.sofifa.org/48/18/players/197439.png,Germany,https://cdn.sofifa.org/flags/21.png,75,77,Leeds United,https://cdn.sofifa.org/24/18/teams/8.png,€5.5M,€25K,1125
206655,E. Vargas,27,https://cdn.sofifa.org/48/18/players/206655.png,Chile,https://cdn.sofifa.org/flags/55.png,75,76,Tigres U.A.N.L.,https://cdn.sofifa.org/24/18/teams/1970.png,€8M,€59K,1933
215871,A. Jahanbakhsh,23,https://cdn.sofifa.org/48/18/players/215871.png,Iran,https://cdn.sofifa.org/flags/161.png,75,79,AZ Alkmaar,https://cdn.sofifa.org/24/18/teams/1906.png,€8.5M,€11K,1928
219455,J. Calleri,23,https://cdn.sofifa.org/48/18/players/219455.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,81,UD Las Palmas,https://cdn.sofifa.org/24/18/teams/472.png,€9.5M,€19K,1840
230463,Simão Acunha,29,https://cdn.sofifa.org/48/18/players/230463.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Botafogo de Futebol e Regatas,https://cdn.sofifa.org/24/18/teams/517.png,€6.5M,€20K,1881
180287,D. Damjanović,35,https://cdn.sofifa.org/48/18/players/180287.png,Montenegro,https://cdn.sofifa.org/flags/15.png,75,75,FC Seoul,https://cdn.sofifa.org/24/18/teams/982.png,€3.1M,€8K,1845
184895,G. Bia,27,https://cdn.sofifa.org/48/18/players/184895.png,Belgium,https://cdn.sofifa.org/flags/7.png,75,75,Kayserispor,https://cdn.sofifa.org/24/18/teams/101020.png,€7M,€16K,1862
192575,E. Badu,26,https://cdn.sofifa.org/48/18/players/192575.png,Ghana,https://cdn.sofifa.org/flags/117.png,75,78,Bursaspor,https://cdn.sofifa.org/24/18/teams/742.png,€8M,€26K,2105
209984,M. Agu,24,https://cdn.sofifa.org/48/18/players/209984.png,Nigeria,https://cdn.sofifa.org/flags/133.png,75,80,Bursaspor,https://cdn.sofifa.org/24/18/teams/742.png,€7.5M,€11K,1802
201025,G. Bussmann,26,https://cdn.sofifa.org/48/18/players/201025.png,France,https://cdn.sofifa.org/flags/18.png,75,77,1. FSV Mainz 05,https://cdn.sofifa.org/24/18/teams/169.png,€6.5M,€24K,1896
230465,Allan Bardinho,25,https://cdn.sofifa.org/48/18/players/230465.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Santos Futebol Clube,https://cdn.sofifa.org/24/18/teams/1053.png,€7M,€18K,1776
226370,André Horta,20,https://cdn.sofifa.org/48/18/players/226370.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,83,SC Braga,https://cdn.sofifa.org/24/18/teams/1896.png,€10M,€10K,1988
215107,H. Villalba,22,https://cdn.sofifa.org/48/18/players/215107.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,79,Atlanta United FC,https://cdn.sofifa.org/24/18/teams/112885.png,€8.5M,€8K,1891
216643,L. Dubois,22,https://cdn.sofifa.org/48/18/players/216643.png,France,https://cdn.sofifa.org/flags/18.png,75,83,FC Nantes,https://cdn.sofifa.org/24/18/teams/71.png,€8.5M,€18K,1938
204612,O. Selnæs,22,https://cdn.sofifa.org/48/18/players/204612.png,Norway,https://cdn.sofifa.org/flags/36.png,75,79,AS Saint-Étienne,https://cdn.sofifa.org/24/18/teams/1819.png,€7.5M,€25K,1955
188484,A. Hernández,26,https://cdn.sofifa.org/48/18/players/188484.png,Uruguay,https://cdn.sofifa.org/flags/60.png,75,75,Hull City,https://cdn.sofifa.org/24/18/teams/1952.png,€7.5M,€14K,1815
200773,A. Wakaso,25,https://cdn.sofifa.org/48/18/players/200773.png,Ghana,https://cdn.sofifa.org/flags/117.png,75,80,Vitória Guimarães,https://cdn.sofifa.org/24/18/teams/1887.png,€7.5M,€10K,1861
230469,Ailton Guevara,25,https://cdn.sofifa.org/48/18/players/230469.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Clube Atlético Mineiro,https://cdn.sofifa.org/24/18/teams/1035.png,€7M,€31K,1888
202054,Naldo,28,https://cdn.sofifa.org/48/18/players/202054.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,76,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€6M,€25K,1578
211014,Paulinho,25,https://cdn.sofifa.org/48/18/players/211014.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,77,Grupo Desportivo de Chaves,https://cdn.sofifa.org/24/18/teams/518.png,€6.5M,€8K,1962
192838,E. Schelotto,28,https://cdn.sofifa.org/48/18/players/192838.png,Italy,https://cdn.sofifa.org/flags/27.png,75,75,Brighton & Hove Albion,https://cdn.sofifa.org/24/18/teams/1808.png,€5.5M,€42K,2000
207431,Insua,23,https://cdn.sofifa.org/48/18/players/207431.png,Spain,https://cdn.sofifa.org/flags/45.png,75,80,FC Schalke 04,https://cdn.sofifa.org/24/18/teams/34.png,€7.5M,€27K,1629
190024,Fernandão,30,https://cdn.sofifa.org/48/18/players/190024.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Fenerbahçe SK,https://cdn.sofifa.org/24/18/teams/326.png,€6.5M,€61K,1651
205897,N. Chalobah,22,https://cdn.sofifa.org/48/18/players/205897.png,England,https://cdn.sofifa.org/flags/14.png,75,84,Watford,https://cdn.sofifa.org/24/18/teams/1795.png,€9M,€38K,1938
210761,R. Pizarro,23,https://cdn.sofifa.org/48/18/players/210761.png,Mexico,https://cdn.sofifa.org/flags/83.png,75,82,Guadalajara,https://cdn.sofifa.org/24/18/teams/1880.png,€9M,€42K,2050
226377,G. Martínez,24,https://cdn.sofifa.org/48/18/players/226377.png,Argentina,https://cdn.sofifa.org/flags/52.png,75,81,River Plate,https://cdn.sofifa.org/24/18/teams/1876.png,€9M,€18K,1791
193098,C. Clemens,25,https://cdn.sofifa.org/48/18/players/193098.png,Germany,https://cdn.sofifa.org/flags/21.png,75,76,1. FC Köln,https://cdn.sofifa.org/24/18/teams/31.png,€8M,€31K,1910
224075,André Simões,27,https://cdn.sofifa.org/48/18/players/224075.png,Portugal,https://cdn.sofifa.org/flags/38.png,75,76,AEK Athens,https://cdn.sofifa.org/24/18/teams/278.png,€7.5M,€1K,2025
162123,F. Amorebieta,32,https://cdn.sofifa.org/48/18/players/162123.png,Venezuela,https://cdn.sofifa.org/flags/61.png,75,75,Independiente,https://cdn.sofifa.org/24/18/teams/110093.png,€3.8M,€19K,1626
230475,Adilson Edrada,25,https://cdn.sofifa.org/48/18/players/230475.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,75,Santos Futebol Clube,https://cdn.sofifa.org/24/18/teams/1053.png,€7M,€18K,1853
192587,A. Ioniţă,26,https://cdn.sofifa.org/48/18/players/192587.png,Moldova,https://cdn.sofifa.org/flags/33.png,75,75,Cagliari,https://cdn.sofifa.org/24/18/teams/1842.png,€7M,€46K,2063
152908,A. Young,31,https://cdn.sofifa.org/48/18/players/152908.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Manchester United,https://cdn.sofifa.org/24/18/teams/11.png,€4.4M,€84K,2061
225356,A. Ibargüen,25,https://cdn.sofifa.org/48/18/players/225356.png,Colombia,https://cdn.sofifa.org/flags/56.png,75,78,Racing Club de Avellaneda,https://cdn.sofifa.org/24/18/teams/101085.png,€8.5M,€20K,1754
208461,M. de Roon,26,https://cdn.sofifa.org/48/18/players/208461.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,78,Atalanta,https://cdn.sofifa.org/24/18/teams/39.png,€8M,€26K,2022
220493,A. Barreca,22,https://cdn.sofifa.org/48/18/players/220493.png,Italy,https://cdn.sofifa.org/flags/27.png,75,86,Torino,https://cdn.sofifa.org/24/18/teams/54.png,€10M,€31K,1788
